filing_id,amendment_id,filer_id,filer_last_name,filer_first_name,entity_code,form_type,firm_name,statement_firm,report_date,qualified_date,effective_date,is_alameda
1584703,0,1337672,RENTAL HOUSING ASSOCIATION OF NORTHERN ALAMEDA COUNTY,nan,LEM,F602,nan,nan,2011-04-03,,2011-04-01,True
1584703,0,1337672,RENTAL HOUSING ASSOCIATION OF NORTHERN ALAMEDA COUNTY,nan,LEM,F602,nan,nan,2011-04-03,,2011-04-01,True
2998999,0,1251859,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,nan,LEM,F602,nan,nan,2025-01-10,,2025-01-01,True
1401110,0,1251859,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,nan,LEM,F602,nan,nan,2008-12-03,,2009-01-01,True
1555639,0,1251859,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,nan,LEM,F602,nan,nan,2010-11-12,,2011-01-01,True
2998999,0,1251859,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,nan,LEM,F602,nan,nan,2025-01-10,,2025-01-01,True
2115229,0,1251859,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,nan,LEM,F602,nan,nan,2016-11-28,,2017-01-01,True
1222720,0,1251859,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT 'ZONE 7',nan,LEM,F602,nan,nan,2006-11-29,,2007-01-01,True
1222720,0,1251859,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT 'ZONE 7',nan,LEM,F602,nan,nan,2006-11-29,,2007-01-01,True
1718362,0,1276637,ALAMEDA ALLIANCE FOR HEALTH,nan,LEM,F602,nan,nan,2012-12-15,,2013-01-01,True
1718362,0,1276637,ALAMEDA ALLIANCE FOR HEALTH,nan,LEM,F602,nan,nan,2012-12-15,,2013-01-01,True
2764072,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2022-11-11,,2023-01-01,True
2764072,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2022-11-11,,2023-01-01,True
2546004,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2020-11-30,,2021-01-01,True
1739611,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2013-01-08,,2013-01-01,True
1923624,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2014-11-13,,2015-01-01,True
2764073,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2022-11-11,,2023-01-01,True
2991424,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2024-12-12,,2025-01-01,True
1923624,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2014-11-13,,2015-01-01,True
2335380,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2018-11-01,,2019-01-01,True
1739611,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2013-01-08,,2013-01-01,True
2538726,0,C00235,ALAMEDA,COUNTY OF,LEM,F602,nan,nan,2019-12-31,,2021-01-01,True
2333972,0,C00235,ALAMEDA,COUNTY OF,LEM,F602,nan,nan,2018-12-30,,2019-01-01,True
1555751,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2010-12-15,,2011-01-01,True
2115452,0,C26001,ALAMEDA COUNTY WATER DISTRICT,nan,LEM,F602,nan,nan,2016-12-07,,2017-01-01,True
1721298,0,1336499,Alameda County Water District,nan,LEM,F602,nan,nan,2012-11-29,,2012-12-03,True
1923422,0,1336499,Alameda County Water District,nan,LEM,F602,nan,nan,2014-12-05,,2014-12-01,True
1381047,0,C28209,ALAMEDA COUNTY OFFICE OF EDUCATION,nan,LEM,F602,nan,nan,2008-12-01,,2008-12-01,True
1098158,0,1275417,FRUITVALE DEVELOPMENT CORPORATION (A SUPPORT CORPORATION OF THE SPANISH SPEAKING UNITY COUNCIL OF ALAMEDA COUNTY INC.),nan,LEM,F602,nan,nan,2005-03-25,,2005-03-01,True
1386881,0,1298036,ALAMEDA COMMUNITY LEARNING CENTER,nan,LEM,F602,nan,nan,2008-12-23,,2009-01-01,True
1068510,0,1251859,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,nan,LEM,F602,nan,nan,2004-12-28,,2005-01-01,True
2335376,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION,nan,LEM,F602,nan,nan,2018-11-01,,2019-01-01,True
2764072,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2022-11-11,,2023-01-01,True
2991423,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2024-12-11,,2025-01-01,True
1641936,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION,nan,LEM,F602,nan,nan,2012-01-20,,2012-01-01,True
1719494,0,C00235,"ALAMEDA, COUNTY OF",nan,LEM,F602,nan,nan,2012-11-14,,2013-01-01,True
1739611,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2013-01-08,,2013-01-01,True
2764073,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2022-11-11,,2023-01-01,True
1739611,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2013-01-08,,2013-01-01,True
2114372,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2016-11-16,,2017-01-01,True
1385122,0,1250137,ALAMEDA COUNTY WASTE MANAGEMENT AUTHORITY,nan,LEM,F602,nan,nan,2008-12-23,,2009-01-01,True
1070137,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2005-01-03,,2005-01-01,True
1555751,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2010-12-15,,2011-01-01,True
1555751,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2010-12-15,,2011-01-01,True
1721298,0,1336499,Alameda County Water District,nan,LEM,F602,nan,nan,2012-11-29,,2012-12-03,True
1721298,0,1336499,Alameda County Water District,nan,LEM,F602,nan,nan,2012-11-29,,2012-12-03,True
2998999,0,1251859,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,nan,LEM,F602,nan,nan,2025-01-10,,2025-01-01,True
1381047,0,C28209,ALAMEDA COUNTY OFFICE OF EDUCATION,nan,LEM,F602,nan,nan,2008-12-01,,2008-12-01,True
1384290,0,1276637,ALAMEDA ALLIANCE FOR HEALTH,nan,LEM,F602,nan,nan,2008-12-18,,2009-01-01,True
696590,0,F00369,Alameda Corridor Transportation Authority,nan,LEM,F602,nan,nan,2000-12-11,,2000-12-04,True
1641936,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION,nan,LEM,F602,nan,nan,2012-01-20,,2012-01-01,True
2546004,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2020-11-30,,2021-01-01,True
2991423,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2024-12-11,,2025-01-01,True
1719494,0,C00235,"ALAMEDA, COUNTY OF",nan,LEM,F602,nan,nan,2012-11-14,,2013-01-01,True
1641937,0,C00235,"ALAMEDA, COUNTY OF",nan,LEM,F602,nan,nan,2012-01-20,,2012-01-01,True
1986779,0,C00235,"ALAMEDA, COUNTY OF",nan,LEM,F602,nan,nan,2015-04-29,,2015-01-01,True
2538726,0,C00235,ALAMEDA,COUNTY OF,LEM,F602,nan,nan,2019-12-31,,2021-01-01,True
1555751,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2010-12-15,,2011-01-01,True
1923422,0,1336499,Alameda County Water District,nan,LEM,F602,nan,nan,2014-12-05,,2014-12-01,True
1381047,0,C28209,ALAMEDA COUNTY OFFICE OF EDUCATION,nan,LEM,F602,nan,nan,2008-12-01,,2008-12-01,True
1222843,0,C28209,ALAMEDA COUNTY OFFICE OF EDUCATION,nan,LEM,F602,nan,nan,2006-12-01,,2006-12-01,True
1386881,0,1298036,ALAMEDA COMMUNITY LEARNING CENTER,nan,LEM,F602,nan,nan,2008-12-23,,2009-01-01,True
1068510,0,1251859,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,nan,LEM,F602,nan,nan,2004-12-28,,2005-01-01,True
2335376,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION,nan,LEM,F602,nan,nan,2018-11-01,,2019-01-01,True
2991423,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2024-12-11,,2025-01-01,True
2991423,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2024-12-11,,2025-01-01,True
2991423,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2024-12-11,,2025-01-01,True
1719494,0,C00235,"ALAMEDA, COUNTY OF",nan,LEM,F602,nan,nan,2012-11-14,,2013-01-01,True
2991424,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2024-12-12,,2025-01-01,True
2114372,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2016-11-16,,2017-01-01,True
2991424,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2024-12-12,,2025-01-01,True
1923624,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2014-11-13,,2015-01-01,True
2764073,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2022-11-11,,2023-01-01,True
2538726,0,C00235,ALAMEDA,COUNTY OF,LEM,F602,nan,nan,2019-12-31,,2021-01-01,True
2333972,0,C00235,ALAMEDA,COUNTY OF,LEM,F602,nan,nan,2018-12-30,,2019-01-01,True
1244725,0,1250137,ALAMEDA COUNTY WASTE MANAGEMENT AUTHORITY,nan,LEM,F602,nan,nan,2007-02-13,,2007-02-01,True
1385122,0,1250137,ALAMEDA COUNTY WASTE MANAGEMENT AUTHORITY,nan,LEM,F602,nan,nan,2008-12-23,,2009-01-01,True
1225431,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2006-12-29,,2007-01-01,True
1225431,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2006-12-29,,2007-01-01,True
1388929,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2008-12-29,,2009-01-01,True
1160551,0,C28209,ALAMEDA COUNTY OFFICE OF EDUCATION,nan,LEM,F602,nan,nan,2006-03-27,,2006-04-01,True
1381047,0,C28209,ALAMEDA COUNTY OFFICE OF EDUCATION,nan,LEM,F602,nan,nan,2008-12-01,,2008-12-01,True
1381047,0,C28209,ALAMEDA COUNTY OFFICE OF EDUCATION,nan,LEM,F602,nan,nan,2008-12-01,,2008-12-01,True
1098158,0,1275417,FRUITVALE DEVELOPMENT CORPORATION (A SUPPORT CORPORATION OF THE SPANISH SPEAKING UNITY COUNCIL OF ALAMEDA COUNTY INC.),nan,LEM,F602,nan,nan,2005-03-25,,2005-03-01,True
1068510,0,1251859,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,nan,LEM,F602,nan,nan,2004-12-28,,2005-01-01,True
1068510,0,1251859,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,nan,LEM,F602,nan,nan,2004-12-28,,2005-01-01,True
747776,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT,nan,LEM,F602,nan,nan,2000-12-31,,2001-01-01,True
747776,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT,nan,LEM,F602,nan,nan,2000-12-31,,2001-01-01,True
2681034,0,1445202,CITY OF ALAMEDA HEALTH CARE DISTRICT,nan,LEM,F602,nan,nan,2022-01-14,,2022-01-01,True
1551408,0,1276637,ALAMEDA ALLIANCE FOR HEALTH,nan,LEM,F602,nan,nan,2010-12-18,,2011-01-01,True
696590,0,F00369,Alameda Corridor Transportation Authority,nan,LEM,F602,nan,nan,2000-12-11,,2000-12-04,True
1641936,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION,nan,LEM,F602,nan,nan,2012-01-20,,2012-01-01,True
1641936,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION,nan,LEM,F602,nan,nan,2012-01-20,,2012-01-01,True
1739611,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2013-01-08,,2013-01-01,True
2991424,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2024-12-12,,2025-01-01,True
2991424,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2024-12-12,,2025-01-01,True
2764437,0,C00235,ALAMEDA,COUNTY OF,LEM,F602,nan,nan,2022-12-31,,2023-01-01,True
2764437,0,C00235,ALAMEDA,COUNTY OF,LEM,F602,nan,nan,2022-12-31,,2023-01-01,True
1225431,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2006-12-29,,2007-01-01,True
1555751,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2010-12-15,,2011-01-01,True
1923422,0,1336499,Alameda County Water District,nan,LEM,F602,nan,nan,2014-12-05,,2014-12-01,True
1923422,0,1336499,Alameda County Water District,nan,LEM,F602,nan,nan,2014-12-05,,2014-12-01,True
1381047,0,C28209,ALAMEDA COUNTY OFFICE OF EDUCATION,nan,LEM,F602,nan,nan,2008-12-01,,2008-12-01,True
1160551,0,C28209,ALAMEDA COUNTY OFFICE OF EDUCATION,nan,LEM,F602,nan,nan,2006-03-27,,2006-04-01,True
1265952,0,1298036,ALAMEDA COMMUNITY LEARNING CENTER,nan,LEM,F602,nan,nan,2007-05-14,,2007-04-19,True
2436538,0,C27075,ALAMEDA; CITY OF,nan,LEM,F602,nan,nan,2020-01-22,,2020-01-22,True
747776,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT,nan,LEM,F602,nan,nan,2000-12-31,,2001-01-01,True
2681034,0,1445202,CITY OF ALAMEDA HEALTH CARE DISTRICT,nan,LEM,F602,nan,nan,2022-01-14,,2022-01-01,True
1384290,0,1276637,ALAMEDA ALLIANCE FOR HEALTH,nan,LEM,F602,nan,nan,2008-12-18,,2009-01-01,True
2114369,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION,nan,LEM,F602,nan,nan,2016-11-16,,2017-01-01,True
2991423,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2024-12-11,,2025-01-01,True
2546004,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2020-11-30,,2021-01-01,True
2546004,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2020-11-30,,2021-01-01,True
2991424,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2024-12-12,,2025-01-01,True
1923624,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2014-11-13,,2015-01-01,True
2546007,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2020-11-30,,2021-01-01,True
1244725,0,1250137,ALAMEDA COUNTY WASTE MANAGEMENT AUTHORITY,nan,LEM,F602,nan,nan,2007-02-13,,2007-02-01,True
1388929,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2008-12-29,,2009-01-01,True
2115452,0,C26001,ALAMEDA COUNTY WATER DISTRICT,nan,LEM,F602,nan,nan,2016-12-07,,2017-01-01,True
2115452,0,C26001,ALAMEDA COUNTY WATER DISTRICT,nan,LEM,F602,nan,nan,2016-12-07,,2017-01-01,True
1222843,0,C28209,ALAMEDA COUNTY OFFICE OF EDUCATION,nan,LEM,F602,nan,nan,2006-12-01,,2006-12-01,True
1098158,0,1275417,FRUITVALE DEVELOPMENT CORPORATION (A SUPPORT CORPORATION OF THE SPANISH SPEAKING UNITY COUNCIL OF ALAMEDA COUNTY INC.),nan,LEM,F602,nan,nan,2005-03-25,,2005-03-01,True
1386881,0,1298036,ALAMEDA COMMUNITY LEARNING CENTER,nan,LEM,F602,nan,nan,2008-12-23,,2009-01-01,True
1923623,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION,nan,LEM,F602,nan,nan,2014-11-13,,2015-01-01,True
2114369,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION,nan,LEM,F602,nan,nan,2016-11-16,,2017-01-01,True
1641936,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION,nan,LEM,F602,nan,nan,2012-01-20,,2012-01-01,True
2546004,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2020-11-30,,2021-01-01,True
1719493,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION,nan,LEM,F602,nan,nan,2012-11-14,,2013-01-01,True
2764072,0,1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION #133,nan,LEM,F602,nan,nan,2022-11-11,,2023-01-01,True
1986779,0,C00235,"ALAMEDA, COUNTY OF",nan,LEM,F602,nan,nan,2015-04-29,,2015-01-01,True
1641937,0,C00235,"ALAMEDA, COUNTY OF",nan,LEM,F602,nan,nan,2012-01-20,,2012-01-01,True
2335380,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2018-11-01,,2019-01-01,True
2546007,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2020-11-30,,2021-01-01,True
2764073,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2022-11-11,,2023-01-01,True
2114372,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2016-11-16,,2017-01-01,True
2335380,0,C00710,ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT),nan,LEM,F602,nan,nan,2018-11-01,,2019-01-01,True
2333972,0,C00235,ALAMEDA,COUNTY OF,LEM,F602,nan,nan,2018-12-30,,2019-01-01,True
2333972,0,C00235,ALAMEDA,COUNTY OF,LEM,F602,nan,nan,2018-12-30,,2019-01-01,True
1385122,0,1250137,ALAMEDA COUNTY WASTE MANAGEMENT AUTHORITY,nan,LEM,F602,nan,nan,2008-12-23,,2009-01-01,True
1225431,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2006-12-29,,2007-01-01,True
1070137,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2005-01-03,,2005-01-01,True
1070137,0,C26545,ALAMEDA COUNTY FAIR,nan,LEM,F602,nan,nan,2005-01-03,,2005-01-01,True
2115452,0,C26001,ALAMEDA COUNTY WATER DISTRICT,nan,LEM,F602,nan,nan,2016-12-07,,2017-01-01,True
2115452,0,C26001,ALAMEDA COUNTY WATER DISTRICT,nan,LEM,F602,nan,nan,2016-12-07,,2017-01-01,True
2998999,0,1251859,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,nan,LEM,F602,nan,nan,2025-01-10,,2025-01-01,True
1160551,0,C28209,ALAMEDA COUNTY OFFICE OF EDUCATION,nan,LEM,F602,nan,nan,2006-03-27,,2006-04-01,True
1160551,0,C28209,ALAMEDA COUNTY OFFICE OF EDUCATION,nan,LEM,F602,nan,nan,2006-03-27,,2006-04-01,True
1222843,0,C28209,ALAMEDA COUNTY OFFICE OF EDUCATION,nan,LEM,F602,nan,nan,2006-12-01,,2006-12-01,True
1098158,0,1275417,FRUITVALE DEVELOPMENT CORPORATION (A SUPPORT CORPORATION OF THE SPANISH SPEAKING UNITY COUNCIL OF ALAMEDA COUNTY INC.),nan,LEM,F602,nan,nan,2005-03-25,,2005-03-01,True
